71;0;71;71;253.063;14.4632;232;268;238.953;41.6884;128;344;403.938;65.5403;203;588;252.703;41.5262;118;350;656;79.211;530;865;2152;235.311;1772;2667;2645.91;279.283;2093;3169;2691.78;420.341;1550;3834;2886.25;90.2355;2728;3012;1211.38;88.646;1071;1396;517.844;44.2903;440;614;2905.53;284.085;2472;3525;0;0;0;0;4;0;4;4;0;0;0;0;2088.64;108.581;1899;2349;0.828134;0.0147537;0.782132;0.876173;
70;0;70;70;227.88;51.1659;183;337;224.28;45.9156;139;347;387.34;87.6603;204;602;239.93;57.632;126;383;639.36;130.483;418;899;2118.2;355.574;1233;2763;2614.72;412.343;1636;3281;2718.96;571.647;1256;3884;2457.24;458.987;1549;2900;1173.8;176.422;856;1635;512.76;98.0585;364;806;2824.12;432.456;1838;3651;0;0;0;0;4;0;4;4;0;0;0;0;2246.07;246.634;1554;2690;0.837693;0.0200938;0.774909;0.870815;
70;0;70;70;228.4;39.2739;180;286;224.28;52.3013;80;316;382.2;98.8781;146;559;243.21;67.3618;97;382;630.72;165.924;258;944;2049.58;391.145;848;2612;2562.2;468.525;1236;3116;2676.39;620.124;822;3684;2635.6;380.056;2024;3057;1265.7;334.989;519;2049;574.08;182.755;237;1038;2787.32;498.754;1106;3423;0;0;0;0;4;0;4;4;0;0;0;0;2240.78;145.007;1854;2616;0.833762;0.0206643;0.779422;0.864762;
71;0;71;71;243.6;8.82836;228;255;230.71;38.326;133;376;421.57;69.7043;255;622;263.1;38.9416;169;390;659.06;82.9158;501;903;2111.97;288.656;1531;3133;2525.94;340.339;1949;3516;2602.12;471.987;1476;3798;2799.35;95.317;2642;3083;1264.55;120.007;1004;1510;568.81;56.0708;465;688;2769.7;354.935;2087;3964;0;0;0;0;4;0;4;4;0;0;0;0;2076.02;109.386;1922;2465;0.814347;0.0212057;0.764508;0.862015;
71;0;71;71;265.45;15.2495;249;303;252.26;28.9612;168;313;435.69;56.1542;306;565;283.07;32.8031;194;363;699.74;65.9352;536;810;2261.98;195.321;1797;2624;2762.05;247.639;2147;3225;2866.18;349.744;1964;3836;2989.5;138.706;2748;3199;1307.43;95.7886;955;1771;580.68;60.363;435;998;3049.44;256.205;2413;3529;0;0;0;0;4;0;4;4;0;0;0;0;2107.04;68.7946;1845;2208;0.819584;0.0147123;0.785912;0.849915;
70;0;70;70;243.938;8.2194;237;257;265.141;25.4889;207;323;448.609;44.381;336;525;332.438;46.8691;240;434;785.938;64.8869;670;895;1774.75;133.012;1593;2039;2026.38;142.183;1832;2326;2115.5;237.243;1600;2644;2091.44;257.535;1683;2482;1595.88;183.021;1181;1835;858.25;117.528;609;1056;2225.88;153.981;1983;2484;0;0;0;0;4;0;4;4;0;0;0;0;2106.33;203.479;1793;2455;0.726838;0.0399576;0.62228;0.787986;
70;0;70;70;189.04;10.0856;167;198;198.78;40.3724;108;305;342.11;84.8929;142;593;216.91;53.5117;87;356;572.16;104.449;403;812;2037.04;327.743;1393;2599;2589.48;378.111;1863;3178;2682.82;602.277;1288;3842;2830.48;137.131;2504;2950;1266.8;165.671;969;1634;556.72;94.0849;429;756;2828.36;389.809;2161;3547;0;0;0;0;4;0;4;4;0;0;0;0;2002.26;115.531;1831;2335;0.848705;0.0305995;0.742708;0.893897;
70;0;70;70;187.2;3.63318;183;192;202.39;35.6956;129;293;350.31;84.2898;176;572;208.71;43.2882;125;312;586.36;105.217;418;813;2071.12;315.002;1580;2769;2642.44;350.198;2091;3438;2737.2;570.696;1448;4080;2819.96;118.446;2707;3059;1296.56;135.172;1037;1556;542;57.8432;441;648;2881.08;386.922;2220;3747;0;0;0;0;4;0;4;4;0;0;0;0;2067.55;115.314;1898;2461;0.857021;0.0190416;0.804734;0.901132;
71;0;71;71;251.194;22.0401;239;303;254.778;28.484;204;303;411.278;55.2633;295;514;256.889;41.7132;187;352;630.778;73.7055;451;768;2054.81;266.958;938;2485;2519.19;317.882;1215;2943;2660.33;290.959;2068;3172;2306.42;544.3;1053;2641;1201.08;176.206;589;1551;526.972;99.128;219;715;2704.22;363.75;1138;3214;0;0;0;0;4;0;4;4;0;0;0;0;2455.25;94.0988;2074;2605;0.82296;0.0287488;0.751061;0.857323;
70;0;70;70;118.24;9.09628;100;129;142.23;25.3373;94;211;311.34;52.7599;189;454;172.8;30.3018;102;253;597.56;79.1321;475;740;2150.23;239.385;1757;2503;2676.03;298.196;2142;3257;2783.88;375.468;1912;3666;2905.31;130.358;2665;3072;1454.98;119.253;1216;1684;653.11;63.4263;552;799;2945.83;297.482;2398;3483;0;0;0;0;4;0;4;4;0;0;0;0;2032.39;79.1588;1906;2188;0.88279;0.015674;0.844121;0.917728;
70;0;70;70;275.95;20.5462;213;293;232.01;19.5179;180;283;366;37.4868;258;439;211.38;18.4368;165;260;561.75;45.2823;493;675;2263.79;177.757;1918;2674;2871.08;225.112;2406;3273;2919.41;338.946;1967;3630;3056.8;106.639;2891;3207;1344.86;70.6716;1204;1476;573.29;31.3044;508;632;3087.04;237.864;2530;3569;0;0;0;0;4;0;4;4;0;0;0;0;2002.41;61.3619;1909;2213;0.864088;0.0117439;0.834334;0.891975;
70;0;70;70;265.94;6.54953;254;276;217.85;16.6802;163;258;349.24;32.6071;257;420;207.09;23.8533;159;265;525.88;42.3366;457;641;2184.2;182.789;1789;2528;2830.16;257.595;2319;3270;2897.88;334.746;1962;3472;3045.66;194.199;2795;3280;1324.12;57.1569;1192;1430;556.42;24.7751;499;603;3060.14;273.46;2498;3593;0;0;0;0;4;0;4;4;0;0;0;0;1964.48;61.315;1825;2080;0.865006;0.021506;0.815078;0.90011;
70;0;70;70;278.7;5.44151;266;287;231.58;18.8001;176;274;363.05;34.4626;247;457;212.08;21.0816;154;280;537.54;38.0559;466;619;2230.52;128.332;1927;2436;2857.58;159.749;2426;3145;2912.71;264.199;2100;3470;3067;72.1554;2919;3134;1322.9;47.4912;1201;1408;567.56;23.5152;506;597;3058.08;155.54;2707;3298;0;0;0;0;4;0;4;4;0;0;0;0;1969.2;37.0281;1896;2028;0.863899;0.0117777;0.827432;0.883799;
70;0;70;70;245.25;28.0408;222;292;233.53;22.0918;190;312;369.29;35.7377;271;464;218.65;26.5384;175;334;549.67;43.0542;475;633;2280.06;148.107;2003;2625;2914.65;224.079;2232;3441;3009.63;277.184;2314;3671;3100.45;97.5825;2969;3227;1381.69;89.177;1212;1629;591.51;45.8529;519;748;3128.87;202.604;2744;3628;0;0;0;0;4;0;4;4;0;0;0;0;1988.61;65.2844;1864;2164;0.864106;0.0159057;0.778881;0.886907;
70;0;70;70;163;6.44205;153;170;183.29;20.2358;144;232;335.24;37.067;244;428;201.08;22.0326;163;301;602.85;51.6547;471;690;2124.39;185.792;1756;2459;2727.8;220.126;2327;3177;2872.24;317.009;2146;3574;2950.5;93.3742;2824;3082;1444.76;74.8243;1276;1587;627.43;34.5231;543;707;3017.64;213.346;2595;3360;0;0;0;0;4;0;4;4;0;0;0;0;1869.86;67.7029;1746;2023;0.868186;0.0161479;0.820313;0.900483;
70;0;70;70;170.72;18.3783;146;218;190.92;20.6304;139;261;317.94;42.0742;243;440;199.89;20.6213;152;259;539.96;49.15;459;642;2115.5;161.176;1802;2453;2791.66;214.835;2381;3370;2879.1;325.005;2126;3938;3041.7;66.9179;2969;3225;1321.32;63.0439;1214;1482;568.18;30.6762;508;653;3011.04;194.154;2576;3341;0;0;0;0;4;0;4;4;0;0;0;0;1879.59;37.1293;1823;1977;0.869579;0.0111826;0.845353;0.900875;
70;0;70;70;159.92;5.38085;151;167;182.64;21.382;130;226;313.63;39.5795;230;426;195.94;24.2375;141;254;534.48;54.6546;451;659;2052.16;141.869;1806;2348;2709.92;177.903;2342;3175;2828.36;290.143;2018;3516;3015.4;126.299;2828;3174;1360.44;67.9494;1222;1523;591.68;34.6845;541;673;2970.44;212.249;2604;3410;0;0;0;0;4;0;4;4;0;0;0;0;1825.59;52.8786;1753;2020;0.870129;0.0127597;0.834918;0.89881;
70;0;70;70;165.88;21.2392;148;270;180.71;26.8165;121;250;318.04;44.5805;205;454;199.16;26.9573;137;251;585.44;68.3565;468;723;2020.38;230.996;1516;2388;2614.36;302.551;1953;3015;2701.45;404.073;1788;3466;2798.14;143.95;2453;2931;1449.74;127.286;1229;1636;656.06;62.2101;543;747;2861.96;321.109;2188;3340;0;0;0;0;4;0;4;4;0;0;0;0;1865.94;138.294;1615;2113;0.861755;0.013782;0.825331;0.894035;
70;0;70;70;207.18;4.18899;200;213;200.39;25.3566;128;260;314.82;47.6736;199;418;192.5;32.4723;102;276;499.8;64.2249;395;628;1994.7;224.216;1655;2375;2578.14;313.665;2014;3163;2671.15;442.325;1532;3516;2713.02;52.7464;2647;2931;1268.7;110.025;1043;1505;523.1;50.9648;428;627;2749.68;304.327;2120;3311;0;0;0;0;4;0;4;4;0;0;0;0;1976.39;89.3658;1849;2160;0.864597;0.0184056;0.795404;0.894525;
70;0;70;70;232.422;10.8323;220;255;234;16.679;197;266;368.656;30.329;285;433;213.531;18.8414;162;251;553.813;31.8104;482;616;2252.38;165.835;1920;2470;2880.88;222.024;2307;3272;3017.48;296.808;2276;3582;3019.09;137.359;2793;3142;1391.47;67.1919;1270;1499;588.766;27.0097;538;640;3100.39;210.728;2463;3355;0;0;0;0;4;0;4;4;0;0;0;0;2038.16;58.618;1898;2151;0.867299;0.0111756;0.826645;0.882843;
70;0;70;70;238.12;4.95031;233;245;241.12;16.8892;202;279;377.25;36.4457;287;460;225.02;28.4991;169;334;583.72;59.178;488;735;2218.64;154.368;1928;2480;2859.36;192.286;2485;3173;2971.47;269.757;2274;3596;3003.4;98.5604;2856;3136;1445.88;108.068;1298;1721;601.2;64.503;513;770;3073.8;193.037;2678;3417;0;0;0;0;4;0;4;4;0;0;0;0;2015.84;60.86;1863;2134;0.858381;0.0206974;0.780097;0.884974;
70;0;70;70;277.333;6.54896;269;286;250.944;11.6832;224;271;362.472;13.7709;335;410;251.833;14.8689;216;281;535.222;21.0385;512;606;1564.89;78.7047;1455;1801;1882.83;89.2464;1808;2136;1901.81;54.255;1820;2064;2197;127.597;2026;2332;877.444;70.7917;816;1102;403.611;31.0164;368;489;2036.56;140.884;1877;2505;0;0;0;0;4;0;4;4;0;0;0;0;1924.03;52.1326;1858;2055;0.766056;0.0137647;0.740187;0.802379;
70;0;70;70;267.3;44.568;241;443;220.59;22.1021;181;304;361.1;39.5362;261;454;220.62;26.5988;178;350;605.64;59.6536;451;827;2292.54;223.779;1574;2724;2904.81;305.275;1901;3549;2965.73;400.789;1942;3920;3142;212.93;2716;3462;1393.44;126.03;1077;1609;585.59;77.1982;432;1058;3148.14;344.724;2174;3812;0;0;0;0;4;0;4;4;0;0;0;0;2100.07;90.4403;1914;2238;0.860156;0.0190535;0.754041;0.890611;
70;0;70;70;253.611;4.12498;237;256;219.417;23.0776;160;271;351.278;27.7034;293;417;202.333;26.3934;150;253;591.5;33.9464;547;662;2308.06;114.139;2075;2616;2925.67;149.471;2736;3380;2954.42;247.033;2408;3500;3217.56;65.5958;3115;3317;1383.33;63.4385;1283;1504;569.111;41.3117;509;639;3162.67;174.267;2926;3705;0;0;0;0;4;0;4;4;0;0;0;0;2059.22;26.806;2020;2119;0.871642;0.0148994;0.834667;0.898408;
70;0;70;70;302.11;6.75706;290;319;270.45;17.74;225;308;396.5;27.7836;313;468;272.55;16.1111;232;308;629.53;38.3824;572;719;2076.85;101.432;1851;2390;2632.79;106.687;2387;2994;2665.85;183.737;2143;3020;2895.01;99.5338;2745;3067;1477.05;46.2548;1412;1600;652.16;24.2774;597;709;2872.62;130.535;2661;3320;0;0;0;0;4;0;4;4;0;0;0;0;2056.71;37.2841;1979;2140;0.81405;0.0119023;0.766298;0.835524;
70;0;70;70;298.438;15.8429;283;342;250.5;19.4221;199;297;386.75;27.385;292;435;241.922;20.0315;169;284;591.656;33.5742;505;654;2071.19;74.0918;1878;2171;2528.16;93.0534;2332;2712;2605.8;167.327;1942;2934;2754.69;61.2053;2661;2971;1676.69;59.4535;1456;1740;814.969;37.0333;713;878;2733.56;87.0424;2479;2856;0;0;0;0;4;0;4;4;0;0;0;0;1934.86;35.7823;1852;1994;0.829836;0.0136677;0.806512;0.863014;
70;0;70;70;257.28;3.91428;248;264;220.56;20.455;166;268;349.11;32.6707;280;425;215.72;26.4591;162;293;553.48;52.9801;479;665;2121.44;197.109;1729;2474;2754.68;251.008;2286;3210;2825.61;327.499;2006;3594;3016.72;132.616;2795;3389;1416.92;79.3115;1300;1610;613.8;61.9826;537;788;2973.68;257.497;2448;3418;0;0;0;0;4;0;4;4;0;0;0;0;1920.76;51.0721;1783;2006;0.856238;0.0261087;0.76974;0.889871;
70;0;70;70;261.7;4.9;256;270;232.59;21.6648;165;287;376.61;41.5884;265;464;223.82;21.7096;179;272;576.76;48.6167;460;666;2294.66;112.552;2055;2528;2953;110.972;2693;3175;3006.75;207.148;2453;3570;3157.7;51.0824;3100;3216;1338.58;74.1685;1220;1473;560.28;42.2644;482;624;3170.26;109.448;2845;3392;0;0;0;0;4;0;4;4;0;0;0;0;1930.99;35.0592;1849;2010;0.861166;0.0131554;0.821624;0.885651;
70;0;70;70;207.26;4.74051;202;222;216.18;18.2917;166;271;349.69;43.4902;255;469;210.76;27.8004;148;283;578.28;60.4718;471;712;2131.74;144.444;1836;2378;2699.02;180.348;2348;3003;2799.02;265.107;2100;3344;2951.26;32.5354;2921;3030;1376.72;66.8225;1291;1514;577.76;34.521;515;647;2940.56;180.262;2593;3269;0;0;0;0;4;0;4;4;0;0;0;0;1963.97;65.3796;1852;2084;0.859564;0.0167339;0.81602;0.887446;
70;0;70;70;222.78;7.01795;204;231;225.5;20.7487;171;266;363.44;40.7206;259;480;215.23;21.5099;158;275;603.08;49.9547;518;724;2188.98;159.575;1878;2512;2783.46;199.93;2373;3161;2885.25;296.47;2259;3627;3018.28;60.4391;2898;3116;1449.78;53.89;1336;1562;606.08;25.892;537;678;3043.28;183.906;2652;3404;0;0;0;0;4;0;4;4;0;0;0;0;1998.07;31.0636;1911;2046;0.860722;0.0109888;0.833509;0.889394;
64;0;64;64;219.375;6.0195;213;226;224.609;26.3241;165;280;372.328;46.5497;217;469;217.734;27.396;127;275;584.313;48.7964;482;676;2172.72;148.874;1788;2395;2695.31;213.62;2242;3009;2852.09;407.681;1844;3672;2950.25;48.887;2852;2988;1451.22;74.8669;1342;1557;618.281;36.8496;553;690;2930.22;225.117;2451;3278;0;0;0;0;4;0;4;4;0;0;0;0;1996.23;54.9388;1886;2166;0.857041;0.016224;0.809886;0.883314;
70;0;70;70;218.97;10.9146;201;240;211.95;21.6386;143;265;343.9;33.9722;258;431;207.08;23.1416;153;268;546.12;39.3777;464;635;2210.48;144.498;1927;2494;2878.55;205.832;2324;3278;2992.34;287.029;2242;3642;3133.06;121.105;2749;3299;1440.13;69.7868;1279;1579;610.07;35.8115;527;679;3136.83;176.964;2724;3404;0;0;0;0;4;0;4;4;0;0;0;0;1985.94;72.2022;1814;2111;0.870239;0.0119844;0.840933;0.891443;
70;0;70;70;197.94;7.55357;190;210;216.31;19.3472;171;272;359.41;36.9551;264;442;215.58;21.0253;170;278;598.58;41.9829;473;670;2314.26;149.614;1969;2541;2997.2;185.612;2515;3332;3128.63;283.584;2270;3676;3249.58;62.8637;3175;3377;1497.56;74.0411;1298;1644;646.24;40.8488;544;759;3290.58;197.335;2761;3666;0;0;0;0;4;0;4;4;0;0;0;0;2032.56;38.9547;1964;2127;0.870733;0.010648;0.833633;0.88993;
64.8333;0.372678;64;65;241.944;12.2269;232;291;229.972;24.5125;175;278;390.139;51.1301;265;472;221.556;23.9333;171;275;596.056;51.3263;503;665;1974.72;186.178;1589;2243;2394.78;182.706;2056;2678;2533.81;337.274;1838;3194;2623.56;68.9945;2353;2678;1395.89;77.2002;1278;1560;611.556;34.6702;568;676;2577.11;219.414;2138;2911;0;0;0;0;4;0;4;4;0;0;0;0;1952.75;48.8242;1857;2039;0.838442;0.00952703;0.815665;0.856157;
64;0;64;64;259.6;5.32165;254;268;229.62;21.3147;175;283;369.17;36.5511;224;453;227.21;25.5144;152;324;591.92;49.2917;486;671;2072.52;154.705;1701;2297;2564.48;176.423;2214;2892;2613.7;256.079;1722;3172;2751.44;35.6966;2687;2790;1466.96;75.2396;1358;1651;661.12;45.8487;599;762;2770.04;182.964;2385;3112;0;0;0;0;4;0;4;4;0;0;0;0;1971.14;44.1561;1902;2044;0.83955;0.0165134;0.750673;0.866559;
70;0;70;70;281.5;43.0099;250;403;229.57;26.1825;163;313;396;52.9879;258;550;235.83;30.4003;175;321;638.6;74.85;498;779;2159.16;203.891;1629;2581;2625.38;225.421;2085;2991;2714.68;357.051;1710;3733;2894.2;65.4107;2729;2971;1489.98;122.472;1282;1784;676.06;67.2944;573;855;2884.44;228.422;2279;3382;0;0;0;0;4;0;4;4;0;0;0;0;1947.94;70.8401;1840;2201;0.839176;0.0178016;0.760165;0.86531;
64;0;64;64;216.7;1.9;214;219;227.98;20.511;162;269;373.01;42.2158;227;469;222;31.6225;146;314;607.56;52.6449;478;692;2065;153.631;1765;2393;2538.86;193.66;2091;2930;2645.53;307.621;1772;3272;2757.8;35.0308;2711;2793;1457.6;72.213;1299;1609;660.56;41.5313;594;755;2738.48;174.339;2410;3186;0;0;0;0;4;0;4;4;0;0;0;0;1971.98;48.4211;1901;2074;0.843612;0.0272553;0.732014;0.882082;
64;0;64;64;240.167;3.18416;238;251;220.361;16.2995;187;257;385.056;24.5707;343;451;232.306;19.9511;193;270;675.889;47.1662;541;773;2537.11;221.72;2168;2986;3195.44;331.543;2458;3758;3302.64;398.193;2474;4196;3533.72;198.682;3093;3836;1664;66.6158;1514;1780;691.333;38.1051;617;757;3509.72;339.184;2794;4134;0;0;0;0;4;0;4;4;0;0;0;0;1904.03;45.5872;1747;1946;0.866307;0.0238237;0.804522;0.898643;
64;0;64;64;228.84;7.25082;221;254;204;12.14;181;246;348.25;18.874;305;395;196.36;12.3819;158;232;575.86;23.9487;544;635;2469.47;87.0009;2094;2639;3232.6;124.689;2720;3453;3281.07;158.247;2910;3588;3504.35;118.69;2967;3599;1526.19;31.9542;1455;1604;596.27;16.5196;571;655;3501.54;131.075;3140;3754;0;0;0;0;4;0;4;4;0;0;0;0;1942.32;28.5646;1892;2019;0.886922;0.0075133;0.863593;0.906949;
63;0;63;63;250.3;4.55082;242;256;223.15;15.2626;195;267;349.48;26.1226;285;453;208.49;13.2646;178;252;577.31;42.1385;517;779;2487.25;92.6847;2298;2783;3345.41;117.194;3109;3655;3420.77;205.704;2868;3868;3665.45;56.1324;3596;3776;1464.66;41.8811;1390;1622;562.68;23.7166;533;688;3647.95;126.424;3319;3964;0;0;0;0;4;0;4;4;0;0;0;0;1849.29;25.6325;1806;1918;0.884972;0.00611848;0.869261;0.898362;
63;0;63;63;240.389;3.2853;236;247;226.75;12.9301;186;256;375.528;27.7023;304;426;220.778;12.1315;193;247;639.944;39.6351;559;704;2565.33;97.8593;2342;2676;3377.61;109.495;3143;3487;3462;188.497;3042;3841;3513.78;98.411;3270;3595;1564;70.9264;1445;1689;618.889;36.3148;556;665;3657.11;110.622;3419;3778;0;0;0;0;4;0;4;4;0;0;0;0;1947;12.6732;1919;1965;0.879988;0.00550596;0.867133;0.890397;
63;0;63;63;164.556;2.91018;159;168;172.028;20.2532;114;210;304.083;33.2477;207;362;187.472;22.6807;148;247;528;28.3235;490;574;1913.56;41.4732;1843;1980;2415.44;93.7575;2249;2595;2524.08;223.036;1966;2934;2605.44;40.017;2507;2654;1323;41.1636;1260;1391;561.222;24.787;529;601;2640.22;130.728;2470;2866;0;0;0;0;4;0;4;4;0;0;0;0;1873.81;42.3234;1793;1928;0.861384;0.0147865;0.826853;0.884965;
63;0;63;63;194.14;6.41252;185;202;176.28;14.4084;142;210;308.81;18.616;252;344;173.81;12.2088;153;210;525.64;18.7091;484;561;2413.6;79.0633;2171;2531;3206.86;104.797;2940;3372;3293.82;175.231;2718;3676;3454.58;52.2322;3353;3526;1506.36;27.4181;1426;1555;579.12;9.80131;552;595;3484.76;93.5232;3231;3639;0;0;0;0;4;0;4;4;0;0;0;0;1680.65;15.084;1658;1714;0.899681;0.00594264;0.880885;0.912797;
63;0;63;63;220.6;5.4074;215;232;201.16;13.4861;173;238;337.96;18.9536;286;374;190.53;10.4522;171;228;553.74;23.3288;504;613;2543.08;55.8497;2440;2656;3320.02;86.5269;3093;3516;3394.44;142.257;2918;3704;3573.4;47.365;3453;3657;1465.4;25.7884;1430;1542;555.94;16.8492;528;594;3589.78;87.8199;3356;3762;0;0;0;0;4;0;4;4;0;0;0;0;1967.74;20.7724;1922;2012;0.893614;0.00588949;0.875546;0.906175;
63;0;63;63;221.02;4.42036;216;234;199.04;12.8918;164;224;351.38;27.4841;291;430;193.26;13.2511;163;229;586.48;36.1155;524;651;2492.9;110.652;2203;2713;3164.06;132.179;2811;3432;3236.93;199.987;2642;3592;3468.7;54.6821;3345;3543;1458.74;39.4922;1384;1540;567.1;16.3661;537;595;3440.34;132.715;3124;3697;0;0;0;0;4;0;4;4;0;0;0;0;1881.97;18.1193;1856;1930;0.887182;0.00653483;0.866621;0.90142;
63;0;63;63;226.92;5.80978;219;238;207.79;14.1423;158;247;359.41;21.4402;307;412;196.31;12.6085;164;249;591.68;22.4494;531;628;2525.48;117.775;2252;2669;3229.52;177.236;2816;3475;3301.02;207.179;2700;3642;3479;93.6718;3320;3586;1459.68;28.8052;1394;1513;568.64;10.9357;542;592;3507.84;166.153;3125;3706;0;0;0;0;4;0;4;4;0;0;0;0;2010.32;33.0608;1920;2056;0.887499;0.00764513;0.860465;0.901535;
